"","LOCATION","Value","gov_right1","nld","sstran","effpar_ele","debt_hist","internetTValue","internetTLOCATION","internetTTIME","workhourTValue","workhourTLOCATION","workhourTTIME","adulteducationTValue","adulteducationTLOCATION","adulteducationTTIME","teachinghoursTValue","teachinghoursTLOCATION","teachinghoursTTIME"
"1724","SWE1973",21.5,0,48,12.21,3.506422012,26.15,0,"0",0,1642,"SWE",1973,0,"0",0,0,"0",0
"1725","SWE1974",20.7,0,85,14.35,3.506422012,26.49,0,"0",0,1623,"SWE",1974,0,"0",0,0,"0",0
"1726","SWE1975",20.2,0,86,14.2,3.506422012,25.75,0,"0",0,1599,"SWE",1975,0,"0",0,0,"0",0
"1727","SWE1976",19.5,12.16,73,15.08,3.579469594,24.02,0,"0",0,1608,"SWE",1976,0,"0",0,0,"0",0
"1728","SWE1977",20.3,50,35,16.67,3.579469594,26.07,0,"0",0,1581,"SWE",1977,0,"0",0,0,"0",0
"1729","SWE1978",19.6,59.81,99,17.47,3.579469594,30.11,0,"0",0,1541,"SWE",1978,0,"0",0,0,"0",0
"1730","SWE1979",21.1,87.45,207,17.58,3.636813279,34.5,0,"0",0,1530,"SWE",1979,0,"0",0,0,"0",0
"1731","SWE1980",20,61.9,212,17.51,3.636813279,43.11,0,"0",0,1531,"SWE",1980,0,"0",0,0,"0",0
"1732","SWE1981",17.9,47.78,68,17.99,3.636813279,50.88,0,"0",0,1522,"SWE",1981,16.634521,"SWE",1981,0,"0",0
"1733","SWE1982",19.8,29.83,46,18.18,3.39819352,60.22,0,"0",0,1537,"SWE",1982,0,"0",0,0,"0",0
"1734","SWE1983",19.2,0,92,18.24,3.39819352,64,0,"0",0,1546,"SWE",1983,0,"0",0,0,"0",0
"1735","SWE1984",19.7,0,206,17.48,3.39819352,65.18,0,"0",0,1548,"SWE",1984,0,"0",0,0,"0",0
"1736","SWE1985",18.1,0,160,18.2,3.525670406,64.86,0,"0",0,1552,"SWE",1985,0,"0",0,0,"0",0
"1737","SWE1986",18.5,0,75,18.33,3.525670406,64.45,0,"0",0,1550,"SWE",1986,0,"0",0,0,"0",0
"1738","SWE1987",18.3,0,72,18.67,3.525670406,57.39,0,"0",0,1561,"SWE",1987,0,"0",0,0,"0",0
"1739","SWE1988",18.8,0,144,19.39,3.906433114,51.45,0,"0",0,1580,"SWE",1988,0,"0",0,0,"0",0
"1740","SWE1989",18.4,0,139,19.38,3.906433114,46.81,0,"0",0,1579,"SWE",1989,23.334135,"SWE",1989,0,"0",0
"1741","SWE1990",16.9,0,126,19.5,3.906433114,42.81,0,"0",0,1575,"SWE",1990,0,"0",0,0,"0",0
"1742","SWE1991",17,15.26,23,21.07,4.580705154,51.22,0,"0",0,1562,"SWE",1991,25.235058,"SWE",1991,0,"0",0
"1743","SWE1992",15.4,65,20,23.4,4.580705154,68.22,0,"0",0,1580,"SWE",1992,25.830162,"SWE",1992,0,"0",0
"1744","SWE1993",15.6,61.9,33,22.22,4.580705154,73.44,0,"0",0,1597,"SWE",1993,0,"0",0,0,"0",0
"1745","SWE1994",14.8,47.15,13,21.68,3.654730317,77.57,0,"0",0,1635,"SWE",1994,27.01993,"SWE",1994,0,"0",0
"1746","SWE1995",15.1,0,36,17.22,3.654730317,75.97,0,"0",0,1640,"SWE",1995,28.309612,"SWE",1995,0,"0",0
"1747","SWE1996",13.9,0,9,16.43,3.654730317,78.93,0,"0",0,1653,"SWE",1996,0,"0",0,0,"0",0
"1748","SWE1997",13.4,0,14,15.85,3.654730317,77.34,0,"0",0,1658,"SWE",1997,27.536875,"SWE",1997,0,"0",0
"1749","SWE1998",13.6,0,13,15.69,4.54347194,76.62,0,"0",0,1656,"SWE",1998,27.991739,"SWE",1998,0,"0",0
"1750","SWE1999",13.5,0,10,15.43,4.54347194,67.2,0,"0",0,1665,"SWE",1999,28.748779,"SWE",1999,0,"0",0
"1751","SWE2000",12.4,0,2,14.82,4.54347194,56.93,0,"0",0,1642,"SWE",2000,30.122953,"SWE",2000,0,"0",0
"1752","SWE2001",13,0,20,14.91,4.54347194,58.36,0,"0",0,1618,"SWE",2001,31.602741,"SWE",2001,0,"0",0
"1753","SWE2002",12.9,0,10,15.1,4.507286028,58.1,0,"0",0,1595,"SWE",2002,32.56509,"SWE",2002,0,"0",0
"1754","SWE2003",12,0,11,15.55,4.507286028,57.02,0,"0",0,1582,"SWE",2003,33.419739,"SWE",2003,0,"0",0
"1755","SWE2004",12.4,0,9,15.2,4.507286028,56.5,0,"0",0,1605,"SWE",2004,34.529377,"SWE",2004,0,"0",0
"1756","SWE2005",13.1,0,14,14.97,4.507286028,57.55,72.5323,"SWE",2005,1605,"SWE",2005,29.645443,"SWE",2005,0,"0",0
"1757","SWE2006",12.7,16.44,9,14.41,4.664353148,51.25,77.3896,"SWE",2006,1599,"SWE",2006,30.520433,"SWE",2006,0,"0",0
"1758","SWE2007",11.9,68.18,14,13.61,4.664353148,45.91,78.5499,"SWE",2007,1612,"SWE",2007,31.328465,"SWE",2007,0,"0",0
"1759","SWE2008",12.2,68.18,5,13.64,4.664353148,46,84.441,"SWE",2008,1617,"SWE",2008,32.02702,"SWE",2008,0,"0",0
"1760","SWE2009",12.9,68.18,3,14.85,4.664353148,47.72,85.9823,"SWE",2009,1609,"SWE",2009,33.060085,"SWE",2009,0,"0",0
"1761","SWE2010",11.7,68.93,5,13.97,4.78246938,45.31,88.2959,"SWE",2010,1635,"SWE",2010,33.868935,"SWE",2010,0,"0",0
"1762","SWE2011",11.4,70.83,2,13.45,4.78246938,45.54,90.6394,"SWE",2011,1632,"SWE",2011,35.174355,"SWE",2011,0,"0",0
"1763","SWE2012",11.6,70.83,8,14,4.78246938,45.71,91.6917,"SWE",2012,1618,"SWE",2012,35.698952,"SWE",2012,0,"0",0
"1764","SWE2013",12.3,70.83,11,14.31,4.78246938,47.91,92.5885,"SWE",2013,1609,"SWE",2013,37.034386,"SWE",2013,0,"0",0
"1765","SWE2014",11.4,53.76,0,13.84,5.412602704,54.93,89.569,"SWE",2014,1609,"SWE",2014,38.700306,"SWE",2014,0,"0",0
"1766","SWE2015",11.7,0,0,13.42,5.412602704,0,91.0333,"SWE",2015,1611,"SWE",2015,39.786552,"SWE",2015,0,"0",0
"1767","TUR2009",2,0,0,0,0,0,30.0293,"TUR",2009,1881,"TUR",2009,12.710275,"TUR",2009,720,"TUR",2009
"1768","TUR2010",2.4,0,0,0,0,0,41.6259,"TUR",2010,1877,"TUR",2010,13.118464,"TUR",2010,720,"TUR",2010
"1769","TUR2011",1.7,0,0,0,0,0,0,"0",0,1864,"TUR",2011,14.034094,"TUR",2011,720,"TUR",2011
"1770","TUR2012",2.1,0,0,0,0,0,47.1976,"TUR",2012,1855,"TUR",2012,15.290227,"TUR",2012,720,"TUR",2012
"1771","TUR2013",2.6,0,0,0,0,0,49.084,"TUR",2013,1832,"TUR",2013,15.907355,"TUR",2013,720,"TUR",2013
"1772","USA1960",13.4,92.31,3333,5,2.007528231,64.85,0,"0",0,1948,"USA",1960,0,"0",0,0,"0",0
"1773","USA1961",13.1,11.12,3367,5.8,2.007528231,65.41,0,"0",0,1937,"USA",1961,0,"0",0,0,"0",0
"1774","USA1962",13.7,6.67,3614,5.6,2.012517861,61.9,0,"0",0,1955,"USA",1962,0,"0",0,0,"0",0
"1775","USA1963",13.9,6.74,3362,5.6,2.012517861,60.7,0,"0",0,1968,"USA",1963,0,"0",0,0,"0",0
"1776","USA1964",13.5,7.14,3655,5.4,1.966607013,58.65,0,"0",0,1970,"USA",1964,0,"0",0,0,"0",0
"1777","USA1965",13.9,14.2,3963,5.4,1.966607013,55.79,0,"0",0,1979,"USA",1965,0,"0",0,0,"0",0
"1778","USA1966",13.6,18.81,4405,5.5,2.034501069,52.99,0,"0",0,1969,"USA",1966,0,"0",0,0,"0",0
"1779","USA1967",13.3,18.75,4595,6.2,2.034501069,52.68,0,"0",0,1945,"USA",1967,0,"0",0,0,"0",0
"1780","USA1968",13.2,8.11,5045,6.4,2.047862646,51.02,0,"0",0,1935,"USA",1968,0,"0",0,0,"0",0
"1781","USA1969",13.5,94.79,5700,6.8,2.047862646,48.75,0,"0",0,1932,"USA",1969,0,"0",0,0,"0",0
"1782","USA1970",13.9,100,5716,6.73,2.035416243,49.06,0,"0",0,1902,"USA",1970,0,"0",0,0,"0",0
"1783","USA1971",13.9,100,5138,7.38,2.035416243,50.17,0,"0",0,1890,"USA",1971,0,"0",0,0,"0",0
"1784","USA1972",14.1,100,5010,7.47,2.040316657,49.56,0,"0",0,1887,"USA",1972,0,"0",0,0,"0",0
"1785","USA1973",13.9,93.48,5353,7.69,2.040316657,45.5,0,"0",0,1888,"USA",1973,0,"0",0,0,"0",0
"1786","USA1974",13.9,92.64,425,8.39,2.001901807,45.06,0,"0",0,1857,"USA",1974,0,"0",0,0,"0",0
"1787","USA1975",14.2,82.32,235,9.78,2.001901807,48.24,0,"0",0,1837,"USA",1975,0,"0",0,0,"0",0
"1788","USA1976",13.9,76.92,231,9.59,2.018660498,46.75,0,"0",0,1838,"USA",1976,0,"0",0,0,"0",0
"1789","USA1977",14.3,10.78,298,9.21,2.018660498,46.07,0,"0",0,1842,"USA",1977,0,"0",0,0,"0",0
"1790","USA1978",13.5,7.14,219,8.75,2.035727009,44.78,0,"0",0,1835,"USA",1978,0,"0",0,0,"0",0
"1791","USA1979",13.1,4.6,235,8.75,2.035727009,43.27,0,"0",0,1829,"USA",1979,0,"0",0,0,"0",0
"1792","USA1980",12.7,0,187,9.61,2.059829817,43.29,0,"0",0,1813,"USA",1980,0,"0",0,0,"0",0
"1793","USA1981",12.8,94.79,145,9.72,2.059829817,42.63,0,"0",0,1804,"USA",1981,19.107403,"USA",1981,0,"0",0
"1794","USA1982",13,100,96,10.38,2.021635544,47.31,0,"0",0,1801,"USA",1982,19.773286,"USA",1982,0,"0",0
"1795","USA1983",13,100,81,10.28,2.021635544,49.61,0,"0",0,1820,"USA",1983,20.930569,"USA",1983,0,"0",0
"1796","USA1984",13.2,100,62,9.52,2.025931929,50.91,0,"0",0,1838,"USA",1984,21.386956,"USA",1984,0,"0",0
"1797","USA1985",13.1,100,54,9.37,2.025931929,55.41,0,"0",0,1836,"USA",1985,21.759466,"USA",1985,0,"0",0
"1798","USA1986",13.6,100,69,9.43,2.009444389,58.75,0,"0",0,1828,"USA",1986,21.810841,"USA",1986,0,"0",0
"1799","USA1987",13.4,100,46,9.28,2.009444389,59.26,0,"0",0,1833,"USA",1987,22.260836,"USA",1987,0,"0",0
"1800","USA1988",13,100,40,9.17,2.029743867,58.9,0,"0",0,1837,"USA",1988,22.672065,"USA",1988,0,"0",0
"1801","USA1989",12.8,100,51,9.3,2.029743867,59.56,0,"0",0,1849,"USA",1989,23.573067,"USA",1989,0,"0",0
"1802","USA1990",13.1,100,44,9.71,2.075183913,61.54,0,"0",0,1831,"USA",1990,23.647634,"USA",1990,0,"0",0
"1803","USA1991",12.9,100,40,10.64,2.075183913,65.33,0,"0",0,1821,"USA",1991,23.749318,"USA",1991,0,"0",0
"1804","USA1992",12.5,100,35,11.29,2.223679968,69.57,0,"0",0,1821,"USA",1992,30.168661,"USA",1992,0,"0",0
"1805","USA1993",12.6,5.21,35,11.41,2.223679968,70.6,0,"0",0,1829,"USA",1993,31.34177,"USA",1993,0,"0",0
"1806","USA1994",12.5,0,45,11.25,2.150380402,71.2,0,"0",0,1840,"USA",1994,32.240868,"USA",1994,0,"0",0
"1807","USA1995",12.4,0,31,11.37,2.150380402,68.29,0,"0",0,1841,"USA",1995,33.278633,"USA",1995,0,"0",0
"1808","USA1996",12.1,0,37,11.28,2.174645805,66.26,0,"0",0,1840,"USA",1996,33.91544,"USA",1996,0,"0",0
"1809","USA1997",11.9,5.27,29,10.96,2.174645805,61.66,0,"0",0,1845,"USA",1997,34.06329,"USA",1997,0,"0",0
"1810","USA1998",11.7,5.56,34,10.63,2.211210394,57.7,0,"0",0,1845,"USA",1998,34.871624,"USA",1998,0,"0",0
"1811","USA1999",11.1,5.56,17,10.36,2.211210394,52.34,0,"0",0,1841,"USA",1999,35.761505,"USA",1999,0,"0",0
"1812","USA2000",10.8,5.56,39,10.24,2.249066075,48.09,0,"0",0,1834,"USA",2000,36.494774,"USA",2000,0,"0",0
"1813","USA2001",11.1,89.82,29,10.88,2.249066075,50.65,0,"0",0,1812,"USA",2001,37.520222,"USA",2001,0,"0",0
"1814","USA2002",11.3,94.44,19,11.48,2.146844139,57.43,0,"0",0,1807,"USA",2002,38.133007,"USA",2002,0,"0",0
"1815","USA2003",11.1,94.72,14,11.56,2.146844139,58.78,0,"0",0,1797,"USA",2003,38.42197,"USA",2003,0,"0",0
"1816","USA2004",11.3,94.74,17,11.53,2.177349469,66.72,0,"0",0,1799,"USA",2004,39.052998,"USA",2004,0,"0",0
"1817","USA2005",11.2,95.42,22,11.47,2.177349469,66.93,0,"0",0,1795,"USA",2005,39.054729,"USA",2005,0,"0",0
"1818","USA2006",11.3,96.61,23,11.59,2.133410705,64.41,0,"0",0,1798,"USA",2006,39.486282,"USA",2006,0,"0",0
"1819","USA2007",11.7,100,23,11.82,2.133410705,64.91,61.78,"USA",2007,1796,"USA",2007,40.270866,"USA",2007,0,"0",0
"1820","USA2008",12,100,16,13.15,2.175724571,78.58,0,"0",0,1789,"USA",2008,41.10516,"USA",2008,0,"0",0
"1821","USA2009",12.2,16.36,5,14.74,2.175724571,93.47,68.69,"USA",2009,1763,"USA",2009,41.214626,"USA",2009,0,"0",0
"1822","USA2010",12.5,11.76,11,15.36,2.151000215,102.66,71.06,"USA",2010,1774,"USA",2010,41.662415,"USA",2010,0,"0",0
"1823","USA2011",12.8,8.8,19,15,2.151000215,108.25,71.7,"USA",2011,1782,"USA",2011,42.44838,"USA",2011,0,"0",0
"1824","USA2012",13,5.88,19,14.49,2.192516066,111.48,74.76,"USA",2012,1785,"USA",2012,43.052437,"USA",2012,0,"0",0
"1825","USA2013",13.1,5.88,15,14.41,2.192516066,111.45,74.15,"USA",2013,1783,"USA",2013,43.910252,"USA",2013,0,"0",0
"1826","USA2014",13.5,8.4,11,14.46,2.180311785,111.7,0,"0",0,1786,"USA",2014,44.224617,"USA",2014,0,"0",0
"1827","ZAF1996",0.5,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1828","ZAF1997",0.4,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1829","ZAF1998",0.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1830","ZAF1999",0.8,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1831","ZAF2000",0.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1832","ZAF2001",0.9,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1833","ZAF2002",0.6,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1834","ZAF2003",0.7,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1835","ZAF2004",1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1836","ZAF2005",1.2,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1837","ZAF2006",1.3,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1838","ZAF2007",1,0,0,0,0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0
"1839","ZAF2008",1.1,0,0,0,0,0,0,"0",0,0,"0",0,10.943794,"ZAF",2008,0,"0",0
"1840","ZAF2009",0.8,0,0,0,0,0,0,"0",0,0,"0",0,11.162827,"ZAF",2009,0,"0",0
"1841","ZAF2010",0.9,0,0,0,0,0,0,"0",0,0,"0",0,11.185801,"ZAF",2010,0,"0",0
"1842","ZAF2011",0.8,0,0,0,0,0,0,"0",0,0,"0",0,11.748121,"ZAF",2011,0,"0",0
"1843","ZAF2012",1.1,0,0,0,0,0,0,"0",0,0,"0",0,11.286331,"ZAF",2012,0,"0",0
"1844","ZAF2013",1.3,0,0,0,0,0,0,"0",0,0,"0",0,11.756497,"ZAF",2013,0,"0",0
"1845","ZAF2014",1.2,0,0,0,0,0,0,"0",0,0,"0",0,11.881942,"ZAF",2014,0,"0",0
