Area,Consumption Segment,Country,"Sector, Category or Product",name,Value
Urban,Low,Mongolia,"Coffee, Tea and Cocoa",$PPP,10.39544716
Urban,Low,Mongolia,"Coffee, Tea and Cocoa",Local Currency,8161.465565
Urban,All,Mongolia,"Coffee, Tea and Cocoa",US$,10.52922157
Urban,All,Mongolia,"Coffee, Tea and Cocoa",$PPP,18.2000096
Urban,All,Mongolia,"Coffee, Tea and Cocoa",Local Currency,14288.82754
National,Higher,Montenegro,"Coffee, Tea and Cocoa",US$,2.457103346
National,Higher,Montenegro,"Coffee, Tea and Cocoa",$PPP,3.832878154
National,Higher,Montenegro,"Coffee, Tea and Cocoa",Local Currency,1.855113026
National,Middle,Montenegro,"Coffee, Tea and Cocoa",US$,9.629527293
National,Middle,Montenegro,"Coffee, Tea and Cocoa",$PPP,15.02126675
National,Middle,Montenegro,"Coffee, Tea and Cocoa",Local Currency,7.270293107
National,Lowest,Montenegro,"Coffee, Tea and Cocoa",US$,0.077070323
National,Lowest,Montenegro,"Coffee, Tea and Cocoa",$PPP,0.120223334
National,Lowest,Montenegro,"Coffee, Tea and Cocoa",Local Currency,0.058188094
National,Low,Montenegro,"Coffee, Tea and Cocoa",US$,2.763689814
National,Low,Montenegro,"Coffee, Tea and Cocoa",$PPP,4.311127705
National,Low,Montenegro,"Coffee, Tea and Cocoa",Local Currency,2.086585809
National,All,Montenegro,"Coffee, Tea and Cocoa",US$,14.92738718
National,All,Montenegro,"Coffee, Tea and Cocoa",$PPP,23.28549033
National,All,Montenegro,"Coffee, Tea and Cocoa",Local Currency,11.27017732
Rural,Higher,Montenegro,"Coffee, Tea and Cocoa",US$,0.251906069
Rural,Higher,Montenegro,"Coffee, Tea and Cocoa",$PPP,0.392952649
Rural,Higher,Montenegro,"Coffee, Tea and Cocoa",Local Currency,0.190189082
Rural,Middle,Montenegro,"Coffee, Tea and Cocoa",US$,3.46512336
Rural,Middle,Montenegro,"Coffee, Tea and Cocoa",$PPP,5.405306068
Rural,Middle,Montenegro,"Coffee, Tea and Cocoa",Local Currency,2.616168137
Rural,Lowest,Montenegro,"Coffee, Tea and Cocoa",US$,0.077070323
Rural,Lowest,Montenegro,"Coffee, Tea and Cocoa",$PPP,0.120223334
Rural,Lowest,Montenegro,"Coffee, Tea and Cocoa",Local Currency,0.058188094
Rural,Low,Montenegro,"Coffee, Tea and Cocoa",US$,2.131656747
Rural,Low,Montenegro,"Coffee, Tea and Cocoa",$PPP,3.325208355
Rural,Low,Montenegro,"Coffee, Tea and Cocoa",Local Currency,1.609400844
Rural,All,Montenegro,"Coffee, Tea and Cocoa",US$,5.925752907
Rural,All,Montenegro,"Coffee, Tea and Cocoa",$PPP,9.243684803
Rural,All,Montenegro,"Coffee, Tea and Cocoa",Local Currency,4.473943445
Urban,Higher,Montenegro,"Coffee, Tea and Cocoa",US$,2.20519852
Urban,Higher,Montenegro,"Coffee, Tea and Cocoa",$PPP,3.439927443
Urban,Higher,Montenegro,"Coffee, Tea and Cocoa",Local Currency,1.664924882
Urban,Middle,Montenegro,"Coffee, Tea and Cocoa",US$,6.164405149
Urban,Middle,Montenegro,"Coffee, Tea and Cocoa",$PPP,9.615962578
Urban,Middle,Montenegro,"Coffee, Tea and Cocoa",Local Currency,4.654125888
Urban,Lowest,Montenegro,"Coffee, Tea and Cocoa",US$,0
Urban,Lowest,Montenegro,"Coffee, Tea and Cocoa",$PPP,0
Urban,Lowest,Montenegro,"Coffee, Tea and Cocoa",Local Currency,0
Urban,Low,Montenegro,"Coffee, Tea and Cocoa",US$,0.632034251
Urban,Low,Montenegro,"Coffee, Tea and Cocoa",$PPP,0.985921197
Urban,Low,Montenegro,"Coffee, Tea and Cocoa",Local Currency,0.477185859
Urban,All,Montenegro,"Coffee, Tea and Cocoa",US$,9.001635488
Urban,All,Montenegro,"Coffee, Tea and Cocoa",$PPP,14.04180742
Urban,All,Montenegro,"Coffee, Tea and Cocoa",Local Currency,6.796234793
National,Higher,Morocco,"Coffee, Tea and Cocoa",US$,20.37486938
National,Higher,Morocco,"Coffee, Tea and Cocoa",$PPP,31.16962479
National,Higher,Morocco,"Coffee, Tea and Cocoa",Local Currency,171.4952756
National,Middle,Morocco,"Coffee, Tea and Cocoa",US$,198.245395
National,Middle,Morocco,"Coffee, Tea and Cocoa",$PPP,303.2772609
National,Middle,Morocco,"Coffee, Tea and Cocoa",Local Currency,1668.63149
National,Lowest,Morocco,"Coffee, Tea and Cocoa",US$,164.9256159
National,Lowest,Morocco,"Coffee, Tea and Cocoa",$PPP,252.3044182
National,Lowest,Morocco,"Coffee, Tea and Cocoa",Local Currency,1388.178909
National,Low,Morocco,"Coffee, Tea and Cocoa",US$,471.0419957
National,Low,Morocco,"Coffee, Tea and Cocoa",$PPP,720.6035037
National,Low,Morocco,"Coffee, Tea and Cocoa",Local Currency,3964.760477
National,All,Morocco,"Coffee, Tea and Cocoa",US$,854.5878756
National,All,Morocco,"Coffee, Tea and Cocoa",$PPP,1307.354807
National,All,Morocco,"Coffee, Tea and Cocoa",Local Currency,7193.066149
Rural,Higher,Morocco,"Coffee, Tea and Cocoa",US$,0.479440115
Rural,Higher,Morocco,"Coffee, Tea and Cocoa",$PPP,0.733451008
Rural,Higher,Morocco,"Coffee, Tea and Cocoa",Local Currency,4.035447448
Rural,Middle,Morocco,"Coffee, Tea and Cocoa",US$,22.63834572
Rural,Middle,Morocco,"Coffee, Tea and Cocoa",$PPP,34.6323075
Rural,Middle,Morocco,"Coffee, Tea and Cocoa",Local Currency,190.5469559
Rural,Lowest,Morocco,"Coffee, Tea and Cocoa",US$,123.3237458
Rural,Lowest,Morocco,"Coffee, Tea and Cocoa",$PPP,188.6615719
Rural,Lowest,Morocco,"Coffee, Tea and Cocoa",Local Currency,1038.015969
Rural,Low,Morocco,"Coffee, Tea and Cocoa",US$,197.1541501
Rural,Low,Morocco,"Coffee, Tea and Cocoa",$PPP,301.6078665
Rural,Low,Morocco,"Coffee, Tea and Cocoa",Local Currency,1659.446481
Rural,All,Morocco,"Coffee, Tea and Cocoa",US$,343.5956814
Rural,All,Morocco,"Coffee, Tea and Cocoa",$PPP,525.6351964
Rural,All,Morocco,"Coffee, Tea and Cocoa",Local Currency,2892.04485
Urban,Higher,Morocco,"Coffee, Tea and Cocoa",US$,19.89542938
Urban,Higher,Morocco,"Coffee, Tea and Cocoa",$PPP,30.43617395
Urban,Higher,Morocco,"Coffee, Tea and Cocoa",Local Currency,167.4598291
Urban,Middle,Morocco,"Coffee, Tea and Cocoa",US$,175.6070494
Urban,Middle,Morocco,"Coffee, Tea and Cocoa",$PPP,268.6449536
Urban,Middle,Morocco,"Coffee, Tea and Cocoa",Local Currency,1478.084535
Urban,Lowest,Morocco,"Coffee, Tea and Cocoa",US$,41.60187023
Urban,Lowest,Morocco,"Coffee, Tea and Cocoa",$PPP,63.64284655
Urban,Lowest,Morocco,"Coffee, Tea and Cocoa",Local Currency,350.1629417
Urban,Low,Morocco,"Coffee, Tea and Cocoa",US$,273.8878457
Urban,Low,Morocco,"Coffee, Tea and Cocoa",$PPP,418.9956374
Urban,Low,Morocco,"Coffee, Tea and Cocoa",Local Currency,2305.313997
Urban,All,Morocco,"Coffee, Tea and Cocoa",US$,510.9921943
Urban,All,Morocco,"Coffee, Tea and Cocoa",$PPP,781.719611
Urban,All,Morocco,"Coffee, Tea and Cocoa",Local Currency,4301.0213
National,Higher,Mozambique,"Coffee, Tea and Cocoa",US$,0.026031245
National,Higher,Mozambique,"Coffee, Tea and Cocoa",$PPP,0.053992614
National,Higher,Mozambique,"Coffee, Tea and Cocoa",Local Currency,0.884021072
National,Middle,Mozambique,"Coffee, Tea and Cocoa",US$,0.344944297
National,Middle,Mozambique,"Coffee, Tea and Cocoa",$PPP,0.715464993
National,Middle,Mozambique,"Coffee, Tea and Cocoa",Local Currency,11.71430833
National,Lowest,Mozambique,"Coffee, Tea and Cocoa",US$,1.77959539
National,Lowest,Mozambique,"Coffee, Tea and Cocoa",$PPP,3.69114148
National,Lowest,Mozambique,"Coffee, Tea and Cocoa",Local Currency,60.43505945
National,Low,Mozambique,"Coffee, Tea and Cocoa",US$,0.429304481
National,Low,Mozambique,"Coffee, Tea and Cocoa",$PPP,0.890440371
National,Low,Mozambique,"Coffee, Tea and Cocoa",Local Currency,14.57918019
National,All,Mozambique,"Coffee, Tea and Cocoa",US$,2.579875404
National,All,Mozambique,"Coffee, Tea and Cocoa",$PPP,5.351039439
National,All,Mozambique,"Coffee, Tea and Cocoa",Local Currency,87.61256873
Rural,Higher,Mozambique,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Mozambique,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Mozambique,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Mozambique,"Coffee, Tea and Cocoa",US$,0.007341155
Rural,Middle,Mozambique,"Coffee, Tea and Cocoa",$PPP,0.015226632
Rural,Middle,Mozambique,"Coffee, Tea and Cocoa",Local Currency,0.249305638
Rural,Lowest,Mozambique,"Coffee, Tea and Cocoa",US$,0.470170001
Rural,Lowest,Mozambique,"Coffee, Tea and Cocoa",$PPP,0.975201444
Rural,Lowest,Mozambique,"Coffee, Tea and Cocoa",Local Currency,15.96697325
Rural,Low,Mozambique,"Coffee, Tea and Cocoa",US$,0.003698401
Rural,Low,Mozambique,"Coffee, Tea and Cocoa",$PPP,0.007671026
Rural,Low,Mozambique,"Coffee, Tea and Cocoa",Local Currency,0.125597712
Rural,All,Mozambique,"Coffee, Tea and Cocoa",US$,0.481209556
Rural,All,Mozambique,"Coffee, Tea and Cocoa",$PPP,0.998099098
Rural,All,Mozambique,"Coffee, Tea and Cocoa",Local Currency,16.34187653
Urban,Higher,Mozambique,"Coffee, Tea and Cocoa",US$,0.026031245
Urban,Higher,Mozambique,"Coffee, Tea and Cocoa",$PPP,0.053992615
Urban,Higher,Mozambique,"Coffee, Tea and Cocoa",Local Currency,0.88402109
Urban,Middle,Mozambique,"Coffee, Tea and Cocoa",US$,0.337603143
Urban,Middle,Mozambique,"Coffee, Tea and Cocoa",$PPP,0.700238365
Urban,Middle,Mozambique,"Coffee, Tea and Cocoa",Local Currency,11.46500275
Urban,Lowest,Mozambique,"Coffee, Tea and Cocoa",US$,1.309425391
Urban,Lowest,Mozambique,"Coffee, Tea and Cocoa",$PPP,2.715940041
Urban,Lowest,Mozambique,"Coffee, Tea and Cocoa",Local Currency,44.46808629
Urban,Low,Mozambique,"Coffee, Tea and Cocoa",US$,0.425606082
Urban,Low,Mozambique,"Coffee, Tea and Cocoa",$PPP,0.882769348
Urban,Low,Mozambique,"Coffee, Tea and Cocoa",Local Currency,14.45358253
Urban,All,Mozambique,"Coffee, Tea and Cocoa",US$,2.098665851
Urban,All,Mozambique,"Coffee, Tea and Cocoa",$PPP,4.352940346
Urban,All,Mozambique,"Coffee, Tea and Cocoa",Local Currency,71.27069229
National,Higher,Namibia,"Coffee, Tea and Cocoa",US$,0.890682394
National,Higher,Namibia,"Coffee, Tea and Cocoa",$PPP,1.022531882
National,Higher,Namibia,"Coffee, Tea and Cocoa",Local Currency,6.520685809
National,Middle,Namibia,"Coffee, Tea and Cocoa",US$,1.34041928
National,Middle,Namibia,"Coffee, Tea and Cocoa",$PPP,1.538844213
National,Middle,Namibia,"Coffee, Tea and Cocoa",Local Currency,9.813209546
National,Lowest,Namibia,"Coffee, Tea and Cocoa",US$,1.625414691
National,Lowest,Namibia,"Coffee, Tea and Cocoa",$PPP,1.866028062
National,Lowest,Namibia,"Coffee, Tea and Cocoa",Local Currency,11.89966095
National,Low,Namibia,"Coffee, Tea and Cocoa",US$,1.987045478
National,Low,Namibia,"Coffee, Tea and Cocoa",$PPP,2.281191774
National,Low,Namibia,"Coffee, Tea and Cocoa",Local Currency,14.54715995
National,All,Namibia,"Coffee, Tea and Cocoa",US$,5.843561471
National,All,Namibia,"Coffee, Tea and Cocoa",$PPP,6.708595504
National,All,Namibia,"Coffee, Tea and Cocoa",Local Currency,42.78071353
Rural,Higher,Namibia,"Coffee, Tea and Cocoa",US$,0.120993783
Rural,Higher,Namibia,"Coffee, Tea and Cocoa",$PPP,0.138904733
Rural,Higher,Namibia,"Coffee, Tea and Cocoa",Local Currency,0.885795485
Rural,Middle,Namibia,"Coffee, Tea and Cocoa",US$,0.245260612
Rural,Middle,Namibia,"Coffee, Tea and Cocoa",$PPP,0.281567028
Rural,Middle,Namibia,"Coffee, Tea and Cocoa",Local Currency,1.79555294
Rural,Lowest,Namibia,"Coffee, Tea and Cocoa",US$,0.798167508
Rural,Lowest,Namibia,"Coffee, Tea and Cocoa",$PPP,0.916321833
Rural,Lowest,Namibia,"Coffee, Tea and Cocoa",Local Currency,5.843384327
Rural,Low,Namibia,"Coffee, Tea and Cocoa",US$,0.585323979
Rural,Low,Namibia,"Coffee, Tea and Cocoa",$PPP,0.671970653
Rural,Low,Namibia,"Coffee, Tea and Cocoa",Local Currency,4.285156851
Rural,All,Namibia,"Coffee, Tea and Cocoa",US$,1.749745528
Rural,All,Namibia,"Coffee, Tea and Cocoa",$PPP,2.008763841
Rural,All,Namibia,"Coffee, Tea and Cocoa",Local Currency,12.80988701
Urban,Higher,Namibia,"Coffee, Tea and Cocoa",US$,0.769688737
Urban,Higher,Namibia,"Coffee, Tea and Cocoa",$PPP,0.883627292
Urban,Higher,Namibia,"Coffee, Tea and Cocoa",Local Currency,5.63489124
Urban,Middle,Namibia,"Coffee, Tea and Cocoa",US$,1.095158798
Urban,Middle,Namibia,"Coffee, Tea and Cocoa",$PPP,1.257277334
Urban,Middle,Namibia,"Coffee, Tea and Cocoa",Local Currency,8.017657562
Urban,Lowest,Namibia,"Coffee, Tea and Cocoa",US$,0.827247295
Urban,Lowest,Namibia,"Coffee, Tea and Cocoa",$PPP,0.949706359
Urban,Lowest,Namibia,"Coffee, Tea and Cocoa",Local Currency,6.056277448
Urban,Low,Namibia,"Coffee, Tea and Cocoa",US$,1.401721618
Urban,Low,Namibia,"Coffee, Tea and Cocoa",$PPP,1.609221258
Urban,Low,Namibia,"Coffee, Tea and Cocoa",Local Currency,10.26200397
Urban,All,Namibia,"Coffee, Tea and Cocoa",US$,4.093816054
Urban,All,Namibia,"Coffee, Tea and Cocoa",$PPP,4.699831791
Urban,All,Namibia,"Coffee, Tea and Cocoa",Local Currency,29.97082733
National,Higher,Nepal,"Coffee, Tea and Cocoa",US$,0.173823447
National,Higher,Nepal,"Coffee, Tea and Cocoa",$PPP,0.345317165
National,Higher,Nepal,"Coffee, Tea and Cocoa",Local Currency,12.71614935
National,Middle,Nepal,"Coffee, Tea and Cocoa",US$,2.909057042
National,Middle,Nepal,"Coffee, Tea and Cocoa",$PPP,5.779124423
National,Middle,Nepal,"Coffee, Tea and Cocoa",Local Currency,212.8136586
National,Lowest,Nepal,"Coffee, Tea and Cocoa",US$,27.48010564
National,Lowest,Nepal,"Coffee, Tea and Cocoa",$PPP,54.59189949
National,Lowest,Nepal,"Coffee, Tea and Cocoa",Local Currency,2010.322154
National,Low,Nepal,"Coffee, Tea and Cocoa",US$,21.63702656
National,Low,Nepal,"Coffee, Tea and Cocoa",$PPP,42.98405526
National,Low,Nepal,"Coffee, Tea and Cocoa",Local Currency,1582.868509
National,All,Nepal,"Coffee, Tea and Cocoa",US$,52.20001266
National,All,Nepal,"Coffee, Tea and Cocoa",$PPP,103.7003963
National,All,Nepal,"Coffee, Tea and Cocoa",Local Currency,3818.720469
Rural,Higher,Nepal,"Coffee, Tea and Cocoa",US$,0.034380335
Rural,Higher,Nepal,"Coffee, Tea and Cocoa",$PPP,0.068299876
Rural,Higher,Nepal,"Coffee, Tea and Cocoa",Local Currency,2.515112219
Rural,Middle,Nepal,"Coffee, Tea and Cocoa",US$,0.469993974
Rural,Middle,Nepal,"Coffee, Tea and Cocoa",$PPP,0.933688688
Rural,Middle,Nepal,"Coffee, Tea and Cocoa",Local Currency,34.38266614
Rural,Lowest,Nepal,"Coffee, Tea and Cocoa",US$,23.59140638
Rural,Lowest,Nepal,"Coffee, Tea and Cocoa",$PPP,46.86662064
Rural,Lowest,Nepal,"Coffee, Tea and Cocoa",Local Currency,1725.842234
Rural,Low,Nepal,"Coffee, Tea and Cocoa",US$,11.92396012
Rural,Low,Nepal,"Coffee, Tea and Cocoa",$PPP,23.68810517
Rural,Low,Nepal,"Coffee, Tea and Cocoa",Local Currency,872.3038226
Rural,All,Nepal,"Coffee, Tea and Cocoa",US$,36.01974077
Rural,All,Nepal,"Coffee, Tea and Cocoa",$PPP,71.55671429
Rural,All,Nepal,"Coffee, Tea and Cocoa",Local Currency,2635.043832
Urban,Higher,Nepal,"Coffee, Tea and Cocoa",US$,0.139443126
Urban,Higher,Nepal,"Coffee, Tea and Cocoa",$PPP,0.277017316
Urban,Higher,Nepal,"Coffee, Tea and Cocoa",Local Currency,10.20103813
Urban,Middle,Nepal,"Coffee, Tea and Cocoa",US$,2.439063081
Urban,Middle,Nepal,"Coffee, Tea and Cocoa",$PPP,4.845435761
Urban,Middle,Nepal,"Coffee, Tea and Cocoa",Local Currency,178.4309934
Urban,Lowest,Nepal,"Coffee, Tea and Cocoa",US$,3.888699269
Urban,Lowest,Nepal,"Coffee, Tea and Cocoa",$PPP,7.725278876
Urban,Lowest,Nepal,"Coffee, Tea and Cocoa",Local Currency,284.4799213
Urban,Low,Nepal,"Coffee, Tea and Cocoa",US$,9.713066457
Urban,Low,Nepal,"Coffee, Tea and Cocoa",$PPP,19.29595012
Urban,Low,Nepal,"Coffee, Tea and Cocoa",Local Currency,710.5646878
Urban,All,Nepal,"Coffee, Tea and Cocoa",US$,16.1802719
Urban,All,Nepal,"Coffee, Tea and Cocoa",$PPP,32.143682
Urban,All,Nepal,"Coffee, Tea and Cocoa",Local Currency,1183.676638
National,Higher,Nicaragua,"Coffee, Tea and Cocoa",US$,0
National,Higher,Nicaragua,"Coffee, Tea and Cocoa",$PPP,0
National,Higher,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,0
National,Middle,Nicaragua,"Coffee, Tea and Cocoa",US$,0.066726744
National,Middle,Nicaragua,"Coffee, Tea and Cocoa",$PPP,0.137216327
National,Middle,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,1.425046303
National,Lowest,Nicaragua,"Coffee, Tea and Cocoa",US$,14.63843157
National,Lowest,Nicaragua,"Coffee, Tea and Cocoa",$PPP,30.10235016
National,Lowest,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,312.6249172
National,Low,Nicaragua,"Coffee, Tea and Cocoa",US$,1.279132856
National,Low,Nicaragua,"Coffee, Tea and Cocoa",$PPP,2.630398273
National,Low,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,27.31773559
National,All,Nicaragua,"Coffee, Tea and Cocoa",US$,15.9842911
National,All,Nicaragua,"Coffee, Tea and Cocoa",$PPP,32.86996461
National,All,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,341.3676976
Rural,Higher,Nicaragua,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Nicaragua,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Nicaragua,"Coffee, Tea and Cocoa",US$,0.00326104
Rural,Middle,Nicaragua,"Coffee, Tea and Cocoa",$PPP,0.006705975
Rural,Middle,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,0.069644229
Rural,Lowest,Nicaragua,"Coffee, Tea and Cocoa",US$,6.701878153
Rural,Lowest,Nicaragua,"Coffee, Tea and Cocoa",$PPP,13.78168706
Rural,Lowest,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,143.128319
Rural,Low,Nicaragua,"Coffee, Tea and Cocoa",US$,0.112680202
Rural,Low,Nicaragua,"Coffee, Tea and Cocoa",$PPP,0.23171464
Rural,Low,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,2.406448987
Rural,All,Nicaragua,"Coffee, Tea and Cocoa",US$,6.817819326
Rural,All,Nicaragua,"Coffee, Tea and Cocoa",$PPP,14.02010753
Rural,All,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,145.6044107
Urban,Higher,Nicaragua,"Coffee, Tea and Cocoa",US$,0
Urban,Higher,Nicaragua,"Coffee, Tea and Cocoa",$PPP,0
Urban,Higher,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,0
Urban,Middle,Nicaragua,"Coffee, Tea and Cocoa",US$,0.063465733
Urban,Middle,Nicaragua,"Coffee, Tea and Cocoa",$PPP,0.130510411
Urban,Middle,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,1.355402693
Urban,Lowest,Nicaragua,"Coffee, Tea and Cocoa",US$,7.936553454
Urban,Lowest,Nicaragua,"Coffee, Tea and Cocoa",$PPP,16.32066318
Urban,Lowest,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,169.4965991
Urban,Low,Nicaragua,"Coffee, Tea and Cocoa",US$,1.166452693
Urban,Low,Nicaragua,"Coffee, Tea and Cocoa",$PPP,2.398683715
Urban,Low,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,24.91128746
Urban,All,Nicaragua,"Coffee, Tea and Cocoa",US$,9.166471809
Urban,All,Nicaragua,"Coffee, Tea and Cocoa",$PPP,18.84985716
Urban,All,Nicaragua,"Coffee, Tea and Cocoa",Local Currency,195.7632877
National,Higher,Niger,"Coffee, Tea and Cocoa",US$,0.040044114
National,Higher,Niger,"Coffee, Tea and Cocoa",$PPP,0.070714451
National,Higher,Niger,"Coffee, Tea and Cocoa",Local Currency,19.83292843
National,Middle,Niger,"Coffee, Tea and Cocoa",US$,0.457283925
National,Middle,Niger,"Coffee, Tea and Cocoa",$PPP,0.80752397
National,Middle,Niger,"Coffee, Tea and Cocoa",Local Currency,226.4822104
National,Lowest,Niger,"Coffee, Tea and Cocoa",US$,16.90433038
National,Lowest,Niger,"Coffee, Tea and Cocoa",$PPP,29.85158946
National,Lowest,Niger,"Coffee, Tea and Cocoa",Local Currency,8372.326038
National,Low,Niger,"Coffee, Tea and Cocoa",US$,2.71552303
National,Low,Niger,"Coffee, Tea and Cocoa",$PPP,4.795379459
National,Low,Niger,"Coffee, Tea and Cocoa",Local Currency,1344.9361
National,All,Niger,"Coffee, Tea and Cocoa",US$,20.11718145
National,All,Niger,"Coffee, Tea and Cocoa",$PPP,35.52520733
National,All,Niger,"Coffee, Tea and Cocoa",Local Currency,9963.577275
Rural,Higher,Niger,"Coffee, Tea and Cocoa",US$,0
Rural,Higher,Niger,"Coffee, Tea and Cocoa",$PPP,0
Rural,Higher,Niger,"Coffee, Tea and Cocoa",Local Currency,0
Rural,Middle,Niger,"Coffee, Tea and Cocoa",US$,0.012023699
Rural,Middle,Niger,"Coffee, Tea and Cocoa",$PPP,0.021232815
Rural,Middle,Niger,"Coffee, Tea and Cocoa",Local Currency,5.955061579
Rural,Lowest,Niger,"Coffee, Tea and Cocoa",US$,15.37158069
Rural,Lowest,Niger,"Coffee, Tea and Cocoa",$PPP,27.1448857
Rural,Lowest,Niger,"Coffee, Tea and Cocoa",Local Currency,7613.190369
Rural,Low,Niger,"Coffee, Tea and Cocoa",US$,0.807355734
Rural,Low,Niger,"Coffee, Tea and Cocoa",$PPP,1.425720592
Rural,Low,Niger,"Coffee, Tea and Cocoa",Local Currency,399.8647259
Rural,All,Niger,"Coffee, Tea and Cocoa",US$,16.19096012
Rural,All,Niger,"Coffee, Tea and Cocoa",$PPP,28.59183911
Rural,All,Niger,"Coffee, Tea and Cocoa",Local Currency,8019.010155
Urban,Higher,Niger,"Coffee, Tea and Cocoa",US$,0.040044114
Urban,Higher,Niger,"Coffee, Tea and Cocoa",$PPP,0.070714451
Urban,Higher,Niger,"Coffee, Tea and Cocoa",Local Currency,19.83292843
Urban,Middle,Niger,"Coffee, Tea and Cocoa",US$,0.445260228
Urban,Middle,Niger,"Coffee, Tea and Cocoa",$PPP,0.786291158
Urban,Middle,Niger,"Coffee, Tea and Cocoa",Local Currency,220.5271497
Urban,Lowest,Niger,"Coffee, Tea and Cocoa",US$,1.532749691
Urban,Lowest,Niger,"Coffee, Tea and Cocoa",$PPP,2.706703755
Urban,Lowest,Niger,"Coffee, Tea and Cocoa",Local Currency,759.1356687
Urban,Low,Niger,"Coffee, Tea and Cocoa",US$,1.908167297
Urban,Low,Niger,"Coffee, Tea and Cocoa",$PPP,3.369658868
Urban,Low,Niger,"Coffee, Tea and Cocoa",Local Currency,945.0713743
Urban,All,Niger,"Coffee, Tea and Cocoa",US$,3.926221326
Urban,All,Niger,"Coffee, Tea and Cocoa",$PPP,6.933368227
Urban,All,Niger,"Coffee, Tea and Cocoa",Local Currency,1944.56712
National,Higher,Nigeria,"Coffee, Tea and Cocoa",US$,0.011759217
National,Higher,Nigeria,"Coffee, Tea and Cocoa",$PPP,0.015556005
National,Higher,Nigeria,"Coffee, Tea and Cocoa",Local Currency,1.767387157
National,Middle,Nigeria,"Coffee, Tea and Cocoa",US$,11.52023672
National,Middle,Nigeria,"Coffee, Tea and Cocoa",$PPP,15.23986292
National,Middle,Nigeria,"Coffee, Tea and Cocoa",Local Currency,1731.468826
